Source,Destination,Date,Open,High,Low,Close,Adj Close
USD,GBP,09/08/2022,0.827470019,0.824449886,0.828619867,0.827489876,0.827489876
USD,GBP,10/08/2022,0.828319927,0.814699791,0.828689908,0.828210163,0.828210163
USD,GBP,11/08/2022,0.818809696,0.81639984,0.820819933,0.81879964,0.81879964
USD,GBP,12/08/2022,0.819899956,0.819000148,0.826199787,0.819930208,0.819930208
USD,GBP,15/08/2022,0.824409784,0.823199744,0.829790129,0.824540298,0.824540298
USD,GBP,16/08/2022,0.82949003,0.825329699,0.83267968,0.829399904,0.829399904
USD,GBP,17/08/2022,0.826669687,0.823850132,0.831260032,0.826569925,0.826569925
USD,GBP,18/08/2022,0.830160047,0.827939994,0.835500063,0.830209669,0.830209669
USD,GBP,19/08/2022,0.837960271,0.837960271,0.847939803,0.838029792,0.838029792
USD,GBP,22/08/2022,0.846189777,0.844700182,0.851600157,0.846159704,0.846159704
USD,GBP,23/08/2022,0.849829949,0.842230091,0.853240137,0.849869672,0.849869672
USD,GBP,24/08/2022,0.84519994,0.842790141,0.850429807,0.84510994,0.84510994
USD,GBP,25/08/2022,0.848159875,0.842959936,0.848470039,0.848049825,0.848049825
USD,GBP,26/08/2022,0.845600173,0.840329779,0.850840077,0.845736768,0.845736768
USD,GBP,29/08/2022,0.855300296,0.851600157,0.858400045,0.855099901,0.855099901
USD,GBP,30/08/2022,0.853149872,0.850479713,0.860360112,0.853059626,0.853059626
USD,GBP,31/08/2022,0.857569682,0.855099901,0.862050387,0.857649851,0.857649851
USD,GBP,01/09/2022,0.862300151,0.860800028,0.869320296,0.862179711,0.862179711
USD,GBP,02/09/2022,0.866000308,0.862919983,0.8672004,0.865880332,0.865880332
USD,GBP,05/09/2022,0.871190176,0.867999799,0.873730252,0.871490074,0.871490074
USD,GBP,06/09/2022,0.864390151,0.861500078,0.86984962,0.864570257,0.864570257
USD,GBP,07/09/2022,0.868599939,0.867779855,0.876460292,0.868670109,0.868670109
USD,GBP,08/09/2022,0.867870229,0.86503993,0.872480059,0.868069873,0.868069873
USD,GBP,09/09/2022,0.868020142,0.858470052,0.86831032,0.867935009,0.867935009
USD,GBP,12/09/2022,0.860729641,0.853879816,0.861939675,0.860629637,0.860629637
USD,GBP,13/09/2022,0.855450288,0.851960019,0.868029937,0.855450288,0.855450288
USD,GBP,14/09/2022,0.869299892,0.862859672,0.8710202,0.869099682,0.869099682
USD,GBP,15/09/2022,0.866330415,0.865899826,0.871850223,0.866180335,0.866180335
USD,GBP,16/09/2022,0.873000284,0.871030063,0.880850056,0.87316036,0.87316036
USD,GBP,19/09/2022,0.874400271,0.873999816,0.880610369,0.874650359,0.874650359
USD,GBP,20/09/2022,0.873479927,0.872569893,0.878429719,0.873879904,0.873879904
USD,GBP,21/09/2022,0.878679801,0.878300103,0.884469685,0.878689838,0.878689838
USD,GBP,22/09/2022,0.888479793,0.880060126,0.891810062,0.888419803,0.888419803
USD,GBP,23/09/2022,0.887859761,0.887039903,0.917549885,0.887769904,0.887769904
USD,GBP,26/09/2022,0.925999663,0.916120048,0.963480245,0.926149745,0.926149745
USD,GBP,27/09/2022,0.928499934,0.92290001,0.931229624,0.928260329,0.928260329
USD,GBP,28/09/2022,0.932100227,0.922539863,0.9486199,0.932180164,0.932180164
USD,GBP,29/09/2022,0.922969859,0.903699928,0.928980379,0.92284976,0.92284976
USD,GBP,30/09/2022,0.895909635,0.890159641,0.906879771,0.895300033,0.895300033
USD,GBP,03/10/2022,0.897949801,0.882430284,0.901879969,0.89762014,0.89762014
USD,GBP,04/10/2022,0.881859878,0.873669947,0.886350381,0.882290143,0.882290143
USD,GBP,05/10/2022,0.873319733,0.869950265,0.890649604,0.873260247,0.873260247
USD,GBP,06/10/2022,0.880600288,0.878469846,0.899249846,0.880639838,0.880639838
USD,GBP,07/10/2022,0.895640024,0.890970195,0.901549854,0.895890372,0.895890372
USD,GBP,10/10/2022,0.902980196,0.90002034,0.907149609,0.903119646,0.903119646
USD,GBP,11/10/2022,0.90265009,0.895150166,0.908939695,0.902819596,0.902819596
USD,GBP,12/10/2022,0.911759879,0.901009671,0.915210338,0.911759879,0.911759879
USD,GBP,13/10/2022,0.900960153,0.880129837,0.904299765,0.900449865,0.900449865
USD,GBP,14/10/2022,0.884839862,0.880380113,0.895900003,0.884649648,0.884649648
USD,GBP,17/10/2022,0.889780251,0.874229804,0.891499993,0.88934977,0.88934977
USD,GBP,18/10/2022,0.88064992,0.876269825,0.888250138,0.880749976,0.880749976
USD,GBP,19/10/2022,0.881869988,0.881069689,0.891070229,0.88149996,0.88149996
USD,GBP,20/10/2022,0.892099655,0.882360208,0.8949603,0.891980294,0.891980294
USD,GBP,21/10/2022,0.890840027,0.885490181,0.903850221,0.891149637,0.891149637
USD,GBP,24/10/2022,0.882110361,0.878750066,0.88692976,0.881469657,0.881469657
USD,GBP,25/10/2022,0.884529925,0.869600001,0.887020233,0.884350012,0.884350012
USD,GBP,26/10/2022,0.872550097,0.860320142,0.87457004,0.872429822,0.872429822
USD,GBP,27/10/2022,0.859590233,0.858800342,0.865729659,0.85924014,0.85924014
USD,GBP,28/10/2022,0.864499999,0.862060048,0.869099682,0.864600157,0.864600157
USD,GBP,31/10/2022,0.86201026,0.861080208,0.871090004,0.862370052,0.862370052
USD,AUD,02/05/2022,1.415350037,1.411990624,1.421650024,1.415350037,1.415350037
USD,AUD,03/05/2022,1.418238548,1.400360173,1.417635384,1.418238548,1.418238548
USD,AUD,04/05/2022,1.40769927,1.398562278,1.410160772,1.40769927,1.40769927
USD,AUD,05/05/2022,1.378758841,1.376409443,1.410481002,1.378758841,1.378758841
USD,AUD,06/05/2022,1.404297149,1.40193467,1.41566862,1.404297149,1.404297149
USD,AUD,09/05/2022,1.419043565,1.419043565,1.434617316,1.419043565,1.419043565
USD,AUD,10/05/2022,1.437320604,1.431434297,1.44659183,1.437320604,1.437320604
USD,AUD,11/05/2022,1.441753172,1.418059556,1.442999361,1.441753172,1.441753172
USD,AUD,12/05/2022,1.443522194,1.438434983,1.460984411,1.443522194,1.443522194
USD,AUD,13/05/2022,1.455199501,1.443999532,1.456299369,1.455199501,1.455199501
USD,AUD,16/05/2022,1.439640205,1.436946775,1.45439737,1.439640205,1.439640205
USD,AUD,17/05/2022,1.434139989,1.419849496,1.434000143,1.434139989,1.434139989
USD,AUD,18/05/2022,1.421900683,1.418999265,1.432131298,1.421900683,1.421900683
USD,AUD,19/05/2022,1.436988073,1.414769343,1.437525157,1.436988073,1.436988073
USD,AUD,20/05/2022,1.420151956,1.41382723,1.42760066,1.420151956,1.420151956
USD,AUD,23/05/2022,1.415851018,1.403370897,1.416470722,1.415851018,1.415851018
USD,AUD,24/05/2022,1.410640177,1.407578402,1.416591115,1.410640177,1.410640177
USD,AUD,25/05/2022,1.407816196,1.404612748,1.421239861,1.407816196,1.407816196
USD,AUD,26/05/2022,1.410556606,1.406271973,1.416791817,1.410556606,1.410556606
USD,AUD,27/05/2022,1.408690777,1.395478649,1.409840688,1.408690777,1.408690777
USD,AUD,30/05/2022,1.396100134,1.388310426,1.39697973,1.396100134,1.396100134
USD,AUD,31/05/2022,1.389815433,1.388233334,1.398329556,1.389815433,1.389815433
USD,AUD,01/06/2022,1.392249625,1.383070389,1.397409203,1.392249625,1.392249625
USD,AUD,02/06/2022,1.394000223,1.377810906,1.400269972,1.394000223,1.394000223
USD,AUD,03/06/2022,1.375705049,1.37323025,1.387559145,1.375705049,1.375705049
USD,AUD,06/06/2022,1.387940463,1.382399292,1.390779963,1.387940463,1.387940463
USD,AUD,07/06/2022,1.391089515,1.381578038,1.397077314,1.391089515,1.391089515
USD,AUD,08/06/2022,1.38492646,1.382280819,1.393417496,1.38492646,1.38492646
USD,AUD,09/06/2022,1.391499884,1.389900428,1.405479402,1.391499884,1.391499884
USD,AUD,10/06/2022,1.408809852,1.400756408,1.420394017,1.408809852,1.408809852
USD,AUD,13/06/2022,1.424850533,1.421769278,1.444168448,1.424850533,1.424850533
USD,AUD,14/06/2022,1.440590066,1.43472023,1.454249317,1.440590066,1.440590066
USD,AUD,15/06/2022,1.451399875,1.437194596,1.451819202,1.451399875,1.451399875
USD,AUD,16/06/2022,1.425130756,1.421500479,1.439822614,1.425130756,1.425130756
USD,AUD,17/06/2022,1.420353668,1.420414193,1.449653533,1.420353668,1.420353668
USD,AUD,20/06/2022,1.438228103,1.429367791,1.443626389,1.438228103,1.438228103
USD,AUD,21/06/2022,1.434823158,1.429592566,1.441961067,1.434823158,1.434823158
USD,AUD,22/06/2022,1.436410124,1.436472025,1.45301952,1.436410124,1.436410124
USD,AUD,23/06/2022,1.448179783,1.443793133,1.455629502,1.448179783,1.448179783
USD,AUD,24/06/2022,1.448540595,1.437399113,1.451290342,1.448540595,1.448540595
USD,AUD,27/06/2022,1.440220757,1.439055979,1.447349758,1.440220757,1.440220757
USD,AUD,28/06/2022,1.444560651,1.435830578,1.446380505,1.444560651,1.444560651
USD,AUD,29/06/2022,1.448351776,1.445069999,1.457088737,1.448351776,1.448351776
USD,AUD,30/06/2022,1.453389085,1.446489298,1.458938185,1.453389085,1.453389085
USD,AUD,01/07/2022,1.449779633,1.448540595,1.478069877,1.449779633,1.449779633
USD,AUD,04/07/2022,1.467179201,1.45137881,1.47152092,1.467179201,1.467179201
USD,AUD,05/07/2022,1.454799383,1.450298979,1.478109203,1.454799383,1.454799383
USD,AUD,06/07/2022,1.472060296,1.465310961,1.477606868,1.472060296,1.472060296
USD,AUD,07/07/2022,1.473622163,1.459900902,1.478131051,1.473622163,1.473622163
USD,AUD,08/07/2022,1.460067163,1.454860763,1.471410494,1.460067163,1.460067163
USD,AUD,11/07/2022,1.460749657,1.460706982,1.488560413,1.460749657,1.460749657
USD,AUD,12/07/2022,1.482949052,1.475230874,1.489760134,1.482949052,1.482949052
USD,AUD,13/07/2022,1.48214021,1.469788497,1.486259531,1.48214021,1.48214021
USD,AUD,14/07/2022,1.485376469,1.473405039,1.496289203,1.485376469,1.485376469
USD,AUD,15/07/2022,1.480409007,1.46939975,1.488028808,1.480409007,1.480409007
USD,AUD,18/07/2022,1.467400954,1.45895947,1.471735323,1.467400954,1.467400954
USD,AUD,19/07/2022,1.468385657,1.44755927,1.469939732,1.468385657,1.468385657
USD,AUD,20/07/2022,1.449699767,1.442980621,1.452601609,1.449699767,1.449699767
USD,AUD,21/07/2022,1.451930923,1.445504481,1.457749323,1.451930923,1.451930923
USD,AUD,22/07/2022,1.444481359,1.433630095,1.450221159,1.444481359,1.444481359
USD,AUD,25/07/2022,1.448290944,1.435799654,1.452690237,1.448290944,1.448290944
USD,AUD,26/07/2022,1.438600529,1.432000046,1.444360351,1.438600529,1.438600529
USD,AUD,27/07/2022,1.439389469,1.437000463,1.445899501,1.439389469,1.439389469
USD,AUD,28/07/2022,1.429613004,1.425299348,1.437320604,1.429613004,1.429613004
USD,AUD,29/07/2022,1.428400021,1.422171656,1.446257087,1.428400021,1.428400021
USD,AUD,01/08/2022,1.434469146,1.419144256,1.434469146,1.434469146,1.434469146
USD,AUD,02/08/2022,1.423710474,1.422353711,1.446169242,1.423710474,1.423710474
USD,AUD,03/08/2022,1.451315618,1.43979981,1.451989952,1.451315618,1.451315618
USD,AUD,04/08/2022,1.441129846,1.430400298,1.4417116,1.441129846,1.441129846
USD,AUD,05/08/2022,1.436946775,1.433753423,1.455116919,1.436946775,1.436946775
USD,AUD,08/08/2022,1.448750453,1.426859198,1.449420304,1.448750453,1.448750453
USD,AUD,09/08/2022,1.431086051,1.429600741,1.43553995,1.431086051,1.431086051
USD,AUD,10/08/2022,1.437399113,1.407855836,1.439325244,1.437399113,1.437399113
USD,AUD,11/08/2022,1.412800538,1.401345291,1.41566862,1.412800538,1.412800538
USD,AUD,12/08/2022,1.407875656,1.402699636,1.411173673,1.407875656,1.407875656
USD,AUD,15/08/2022,1.405149592,1.403670317,1.426106302,1.405149592,1.405149592
USD,AUD,16/08/2022,1.424501425,1.420252805,1.430165041,1.424501425,1.424501425
USD,AUD,17/08/2022,1.424623187,1.423284942,1.446738328,1.424623187,1.424623187
USD,AUD,18/08/2022,1.442918158,1.434500012,1.44938039,1.442918158,1.442918158
USD,AUD,19/08/2022,1.446926728,1.445086705,1.457810951,1.446926728,1.446926728
USD,AUD,22/08/2022,1.454099178,1.444335317,1.457025046,1.454099178,1.454099178
USD,AUD,23/08/2022,1.453763066,1.436350291,1.458342448,1.453763066,1.453763066
USD,AUD,24/08/2022,1.444460494,1.438079186,1.453530626,1.444460494,1.444460494
USD,AUD,25/08/2022,1.447599085,1.43000143,1.448624531,1.447599085,1.447599085
USD,AUD,26/08/2022,1.435960471,1.427350025,1.446089773,1.435960471,1.435960471
USD,AUD,29/08/2022,1.456259074,1.443599297,1.461582309,1.456259074,1.456259074
USD,AUD,30/08/2022,1.447699678,1.437200793,1.457747197,1.447699678,1.447699678
USD,AUD,31/08/2022,1.458278648,1.448389536,1.461261946,1.458278648,1.458278648
USD,AUD,01/09/2022,1.464450465,1.461219241,1.476729693,1.464450465,1.464450465
USD,AUD,02/09/2022,1.471605374,1.459044618,1.474689172,1.471605374,1.471605374
USD,AUD,05/09/2022,1.472688983,1.469699931,1.47631983,1.472688983,1.472688983
USD,AUD,06/09/2022,1.467566774,1.463057791,1.485222041,1.467566774,1.467566774
USD,AUD,07/09/2022,1.485859815,1.484494455,1.492519492,1.485859815,1.485859815
USD,AUD,08/09/2022,1.481174275,1.478524433,1.489447266,1.481174275,1.481174275
USD,AUD,09/09/2022,1.47799997,1.454099178,1.478327716,1.47799997,1.47799997
USD,AUD,12/09/2022,1.460493647,1.451547349,1.465119891,1.460493647,1.460493647
USD,AUD,13/09/2022,1.450540907,1.445504481,1.478874281,1.450540907,1.450540907
USD,AUD,14/09/2022,1.483019428,1.479250553,1.491246384,1.483019428,1.483019428
USD,AUD,15/09/2022,1.481086525,1.477170333,1.491179672,1.481086525,1.481086525
USD,AUD,16/09/2022,1.495371824,1.486546752,1.499140243,1.495371824,1.495371824
USD,AUD,19/09/2022,1.486546752,1.48563907,1.498601056,1.486546752,1.486546752
USD,AUD,20/09/2022,1.485067645,1.48205015,1.495799048,1.485067645,1.485067645
USD,AUD,21/09/2022,1.49383048,1.491646778,1.50249414,1.49383048,1.49383048
USD,AUD,22/09/2022,1.512836417,1.498920028,1.520820026,1.512836417,1.512836417
USD,AUD,23/09/2022,1.504800313,1.502518973,1.52975371,1.504800313,1.504800313
USD,AUD,26/09/2022,1.531229424,1.529800514,1.548395088,1.531229424,1.531229424
USD,AUD,27/09/2022,1.544163064,1.535532215,1.552264754,1.544163064,1.544163064
USD,AUD,28/09/2022,1.553277415,1.535510995,1.57082044,1.553277415,1.553277415
USD,AUD,29/09/2022,1.537279016,1.536334306,1.553591126,1.537279016,1.537279016
USD,AUD,30/09/2022,1.535390757,1.533624722,1.5557011,1.535390757,1.535390757
USD,AUD,03/10/2022,1.557399517,1.53445072,1.559429872,1.557399517,1.557399517
USD,AUD,04/10/2022,1.538035621,1.527837194,1.549789306,1.538035621,1.538035621
USD,AUD,05/10/2022,1.535131484,1.532661006,1.558360605,1.535131484,1.535131484
USD,AUD,06/10/2022,1.535461483,1.528818224,1.564551029,1.535461483,1.535461483
USD,AUD,07/10/2022,1.558989837,1.554243084,1.568627451,1.558989837,1.558989837
USD,AUD,10/10/2022,1.358326542,1.357773252,1.593120269,1.56990061,1.56990061
USD,AUD,11/10/2022,1.5886103,1.580100842,1.600435318,1.5886103,1.5886103
USD,AUD,12/10/2022,1.595810041,1.590077914,1.602641153,1.595810041,1.595810041
USD,AUD,13/10/2022,1.593039057,1.587578784,1.619118552,1.593039057,1.593039057
USD,AUD,14/10/2022,1.587049675,1.575621977,1.608829255,1.587049675,1.587049675
USD,AUD,17/10/2022,1.606699293,1.584534939,1.609839338,1.606699293,1.606699293
USD,AUD,18/10/2022,1.587598947,1.577336825,1.595176187,1.587598947,1.587598947
USD,AUD,19/10/2022,1.583180293,1.580527896,1.594690319,1.583180293,1.583180293
USD,AUD,20/10/2022,1.596500471,1.57378948,1.605340003,1.596500471,1.596500471
USD,AUD,21/10/2022,1.593699151,1.570351759,1.609554314,1.593699151,1.593699151
USD,AUD,24/10/2022,1.569390606,1.56928963,1.59374995,1.569390606,1.569390606
USD,AUD,25/10/2022,1.579878665,1.559870156,1.586042823,1.579878665,1.579878665
USD,AUD,26/10/2022,1.565999029,1.535862387,1.568922778,1.565999029,1.565999029
USD,AUD,27/10/2022,1.54000154,1.532801962,1.555693839,1.54000154,1.54000154
USD,AUD,28/10/2022,1.550168891,1.543209877,1.564551029,1.550168891,1.550168891
USD,AUD,31/10/2022,1.562180241,1.555200279,1.570105197,1.562180241,1.562180241
USD,NZD,02/05/2022,1.548901132,1.544470718,1.557540208,1.548901132,1.548901132
USD,NZD,03/05/2022,1.552479232,1.544399159,1.559529583,1.552479232,1.552479232
USD,NZD,04/05/2022,1.554170617,1.54726907,1.556710981,1.554170617,1.554170617
USD,NZD,05/05/2022,1.526479846,1.523410245,1.561180315,1.526479846,1.526479846
USD,NZD,06/05/2022,1.555139815,1.549549159,1.563210772,1.555139815,1.555139815
USD,NZD,09/05/2022,1.565141176,1.564920737,1.579160139,1.565141176,1.565141176
USD,NZD,10/05/2022,1.581380197,1.575100806,1.592199496,1.581380197,1.581380197
USD,NZD,11/05/2022,1.589830174,1.56773968,1.591469722,1.589830174,1.589830174
USD,NZD,12/05/2022,1.59114053,1.587830864,1.606219281,1.59114053,1.59114053
USD,NZD,13/05/2022,1.600719684,1.595690359,1.606090294,1.600719684,1.600719684
USD,NZD,16/05/2022,1.590100669,1.588057805,1.604798991,1.590100669,1.590100669
USD,NZD,17/05/2022,1.584429494,1.568378971,1.585389054,1.584429494,1.584429494
USD,NZD,18/05/2022,1.572549575,1.569365976,1.580630324,1.572549575,1.572549575
USD,NZD,19/05/2022,1.588410954,1.558771127,1.588509359,1.588410954,1.588410954
USD,NZD,20/05/2022,1.567029695,1.559410418,1.570919145,1.567029695,1.567029695
USD,NZD,23/05/2022,1.557270976,1.540570936,1.557610563,1.557270976,1.557270976
USD,NZD,24/05/2022,1.550991161,1.548200913,1.556420233,1.550991161,1.550991161
USD,NZD,25/05/2022,1.550649645,1.535039581,1.555889899,1.550649645,1.550649645
USD,NZD,26/05/2022,1.54325989,1.538220156,1.550700141,1.54325989,1.54325989
USD,NZD,27/05/2022,1.542640909,1.526689587,1.544499343,1.542640909,1.542640909
USD,NZD,30/05/2022,1.530432653,1.524090537,1.530739546,1.530432653,1.530432653
USD,NZD,31/05/2022,1.524790036,1.523349907,1.542138947,1.524790036,1.524790036
USD,NZD,01/06/2022,1.53406938,1.528820561,1.546460307,1.53406938,1.53406938
USD,NZD,02/06/2022,1.543069381,1.525320317,1.547630655,1.543069381,1.543069381
USD,NZD,03/06/2022,1.524299622,1.520750643,1.537179767,1.524299622,1.524299622
USD,NZD,06/06/2022,1.536310703,1.529610974,1.541689599,1.536310703,1.536310703
USD,NZD,07/06/2022,1.541879767,1.540620778,1.556660092,1.541879767,1.541879767
USD,NZD,08/06/2022,1.543040809,1.5417823,1.553690092,1.543040809,1.543040809
USD,NZD,09/06/2022,1.551901001,1.547680955,1.56264894,1.551901001,1.551901001
USD,NZD,10/06/2022,1.565999029,1.554030534,1.574359354,1.565999029,1.565999029
USD,NZD,13/06/2022,1.577959068,1.575180201,1.597650814,1.577959068,1.577959068
USD,NZD,14/06/2022,1.59351884,1.589319771,1.609090719,1.59351884,1.59351884
USD,NZD,15/06/2022,1.605961328,1.596469886,1.608099676,1.605961328,1.605961328
USD,NZD,16/06/2022,1.589170755,1.577610551,1.60400102,1.589170755,1.589170755
USD,NZD,17/06/2022,1.572149065,1.572129292,1.594820025,1.572149065,1.572149065
USD,NZD,20/06/2022,1.580880202,1.571309152,1.58564044,1.580880202,1.580880202
USD,NZD,21/06/2022,1.577929189,1.571459776,1.582548917,1.577929189,1.577929189
USD,NZD,22/06/2022,1.582829466,1.582849509,1.601281025,1.582829466,1.582829466
USD,NZD,23/06/2022,1.59463946,1.584479704,1.600130571,1.59463946,1.59463946
USD,NZD,24/06/2022,1.590791228,1.580550379,1.592739656,1.590791228,1.590791228
USD,NZD,27/06/2022,1.583709332,1.581080162,1.591419068,1.583709332,1.583709332
USD,NZD,28/06/2022,1.588789501,1.583829732,1.600845246,1.588789501,1.588789501
USD,NZD,29/06/2022,1.60330923,1.597520648,1.611400984,1.60330923,1.60330923
USD,NZD,30/06/2022,1.606399897,1.60037897,1.613009893,1.606399897,1.606399897
USD,NZD,01/07/2022,1.602489628,1.600688937,1.626230447,1.602489628,1.602489628
USD,NZD,04/07/2022,1.610619783,1.599408858,1.613480956,1.610619783,1.610619783
USD,NZD,05/07/2022,1.608829255,1.605909748,1.632439845,1.608829255,1.608829255
USD,NZD,06/07/2022,1.621820623,1.615120108,1.630278843,1.621820623,1.621820623
USD,NZD,07/07/2022,1.62469537,1.614231061,1.628319737,1.62469537,1.62469537
USD,NZD,08/07/2022,1.61836128,1.611110216,1.629989193,1.61836128,1.61836128
USD,NZD,11/07/2022,1.616529989,1.616710318,1.639239458,1.616529989,1.616529989
USD,NZD,12/07/2022,1.633370411,1.627018927,1.638970792,1.633370411,1.633370411
USD,NZD,13/07/2022,1.633130335,1.620120602,1.644090563,1.633130335,1.633130335
USD,NZD,14/07/2022,1.637038989,1.62999185,1.649568885,1.637038989,1.637038989
USD,NZD,15/07/2022,1.631238877,1.618748998,1.634251292,1.631238877,1.631238877
USD,NZD,18/07/2022,1.615589795,1.613400257,1.62593959,1.615589795,1.615589795
USD,NZD,19/07/2022,1.625170643,1.602489628,1.627998978,1.625170643,1.625170643
USD,NZD,20/07/2022,1.604209446,1.594240329,1.604798991,1.604209446,1.604209446
USD,NZD,21/07/2022,1.606368932,1.601971065,1.616501245,1.606368932,1.606368932
USD,NZD,22/07/2022,1.601540041,1.58685072,1.609629447,1.601540041,1.601540041
USD,NZD,25/07/2022,1.604129671,1.592430224,1.607998829,1.604129671,1.604129671
USD,NZD,26/07/2022,1.597849933,1.592328797,1.606139307,1.597849933,1.597849933
USD,NZD,27/07/2022,1.602230305,1.600688937,1.613611133,1.602230305,1.602230305
USD,NZD,28/07/2022,1.59737009,1.589120247,1.599360256,1.59737009,1.59737009
USD,NZD,29/07/2022,1.58839077,1.579951053,1.607430185,1.58839077,1.58839077
USD,NZD,01/08/2022,1.592579852,1.574109054,1.592430224,1.592579852,1.592579852
USD,NZD,02/08/2022,1.579329732,1.576541069,1.594339457,1.579329732,1.579329732
USD,NZD,03/08/2022,1.607381094,1.594131047,1.609269392,1.607381094,1.607381094
USD,NZD,04/08/2022,1.595560512,1.583280557,1.595580879,1.595560512,1.595560512
USD,NZD,05/08/2022,1.588030065,1.584710711,1.609090719,1.588030065,1.588030065
USD,NZD,08/08/2022,1.602641153,1.586520918,1.604719158,1.602641153,1.602641153
USD,NZD,09/08/2022,1.589979314,1.586420243,1.594339457,1.589979314,1.589979314
USD,NZD,10/08/2022,1.590889928,1.55506001,1.593351264,1.590889928,1.590889928
USD,NZD,11/08/2022,1.560939061,1.547530065,1.566097129,1.560939061,1.560939061
USD,NZD,12/08/2022,1.554189941,1.546099269,1.556810345,1.554189941,1.554189941
USD,NZD,15/08/2022,1.550510195,1.549549159,1.573170521,1.550510195,1.550510195
USD,NZD,16/08/2022,1.571610429,1.569639407,1.582578971,1.571610429,1.571610429
USD,NZD,17/08/2022,1.576439171,1.567150028,1.597548721,1.576439171,1.576439171
USD,NZD,18/08/2022,1.593351264,1.584640398,1.600099846,1.593351264,1.593351264
USD,NZD,19/08/2022,1.601281025,1.600279089,1.620170474,1.601281025,1.601281025
USD,NZD,22/08/2022,1.619118552,1.609761594,1.62408848,1.619118552,1.619118552
USD,NZD,23/08/2022,1.618990106,1.601609297,1.623089421,1.618990106,1.618990106
USD,NZD,24/08/2022,1.611008991,1.602641153,1.622188949,1.611008991,1.611008991
USD,NZD,25/08/2022,1.617680602,1.599590505,1.618670392,1.617680602,1.617680602
USD,NZD,26/08/2022,1.608570463,1.604701132,1.624009354,1.608570463,1.608570463
USD,NZD,29/08/2022,1.635860684,1.621510307,1.638541109,1.635860684,1.635860684
USD,NZD,30/08/2022,1.623189535,1.614439547,1.632810344,1.623189535,1.623189535
USD,NZD,31/08/2022,1.630738774,1.624880165,1.636179194,1.630738774,1.630738774
USD,NZD,01/09/2022,1.636339835,1.63534972,1.649650522,1.636339835,1.636339835
USD,NZD,02/09/2022,1.643409681,1.628561052,1.652349062,1.643409681,1.643409681
USD,NZD,05/09/2022,1.643028957,1.637888958,1.645010109,1.643028957,1.643028957
USD,NZD,06/09/2022,1.637870179,1.6316887,1.656339391,1.637870179,1.637870179
USD,NZD,07/09/2022,1.657550141,1.655549651,1.6673336,1.657550141,1.657550141
USD,NZD,08/09/2022,1.649479095,1.645310536,1.657660047,1.649479095,1.649479095
USD,NZD,09/09/2022,1.647337902,1.62542952,1.647750491,1.647337902,1.647337902
USD,NZD,12/09/2022,1.635879416,1.624041004,1.639860415,1.635879416,1.635879416
USD,NZD,13/09/2022,1.626889225,1.622820755,1.663420225,1.626889225,1.626889225
USD,NZD,14/09/2022,1.665251203,1.660051362,1.672629591,1.665251203,1.665251203
USD,NZD,15/09/2022,1.661990932,1.661019201,1.674029607,1.661990932,1.661990932
USD,NZD,16/09/2022,1.678500092,1.669727834,1.682340472,1.678500092,1.678500092
USD,NZD,19/09/2022,1.667889786,1.66643892,1.686079057,1.667889786,1.667889786
USD,NZD,20/09/2022,1.675940202,1.673441315,1.698340721,1.675940202,1.675940202
USD,NZD,21/09/2022,1.69436961,1.692989837,1.702620333,1.69436961,1.69436961
USD,NZD,22/09/2022,1.71543947,1.698600353,1.722418482,1.71543947,1.71543947
USD,NZD,23/09/2022,1.709898603,1.707358716,1.737230056,1.709898603,1.709898603
USD,NZD,26/09/2022,1.741580763,1.738311161,1.7666596,1.741580763,1.741580763
USD,NZD,27/09/2022,1.765069279,1.747518524,1.772889331,1.765069279,1.765069279
USD,NZD,28/09/2022,1.775760514,1.753429269,1.795780276,1.775760514,1.775760514
USD,NZD,29/09/2022,1.748710326,1.748129501,1.770218551,1.748710326,1.748710326
USD,NZD,30/09/2022,1.741459448,1.741768836,1.772609636,1.741459448,1.741459448
USD,NZD,03/10/2022,1.77979963,1.744868777,1.78082021,1.77979963,1.77979963
USD,NZD,04/10/2022,1.748370955,1.73668096,1.759878639,1.748370955,1.748370955
USD,NZD,05/10/2022,1.742980147,1.724048756,1.766219636,1.742980147,1.742980147
USD,NZD,06/10/2022,1.731298942,1.719900452,1.772169845,1.731298942,1.731298942
USD,NZD,07/10/2022,1.766569093,1.762521393,1.781899112,1.766569093,1.766569093
USD,NZD,10/10/2022,1.783548548,1.776391403,1.802711278,1.783548548,1.783548548
USD,NZD,11/10/2022,1.794558897,1.772480817,1.806100647,1.794558897,1.794558897
USD,NZD,12/10/2022,1.79057121,1.780718734,1.79810839,1.79057121,1.79057121
USD,NZD,13/10/2022,1.782089643,1.773678609,1.8125793,1.782089643,1.782089643
USD,NZD,14/10/2022,1.773329479,1.760129546,1.797109888,1.773329479,1.773329479
USD,NZD,17/10/2022,1.793400287,1.770660509,1.800669489,1.793400287,1.793400287
USD,NZD,18/10/2022,1.767821408,1.748710326,1.770911364,1.767821408,1.767821408
USD,NZD,19/10/2022,1.755991002,1.752080596,1.767596422,1.755991002,1.755991002
USD,NZD,20/10/2022,1.765938923,1.742220983,1.777518655,1.765938923,1.765938923
USD,NZD,21/10/2022,1.763920419,1.737528886,1.785169172,1.763920419,1.763920419
USD,NZD,24/10/2022,1.734909325,1.734581307,1.767159115,1.734909325,1.734909325
